parcel_number,Max End Date,Subsidy Status,parcel_address,numberofunits,num_associated_hud_properties,has_active_rental_license,lhhp_status_type,lhhp_certification_status,lhhp_cert_date,lhhp_cert_expiration_date,lat,lng,council_district,senate_district
252342500,2003-01-01,Inactive,3032 AGATE ST,,1,0,,Not Certified,,,39.98728725418764,-75.1112008833084,1,2
252346400,2003-01-01,Inactive,3110 AGATE ST,,1,0,,Not Certified,,,39.98832229318808,-75.1091894297073,1,2
252349200,2003-01-01,Inactive,3164 AGATE ST,,1,0,,Not Certified,,,39.98893624169564,-75.10804034299838,1,2
252355800,2003-01-01,Inactive,3017 TULIP ST,,1,0,,Not Certified,,,39.98724224282242,-75.11160968649934,1,2
252363600,2003-01-01,Inactive,3173 TULIP ST,,1,0,,Not Certified,,,39.989164652523364,-75.10794213567313,1,2
252364000,2003-01-01,Inactive,3181 TULIP ST,,1,0,,Not Certified,,,39.989251968807025,-75.10777558783643,1,2
252375600,2003-01-01,Inactive,3128 TULIP ST,,1,0,,Not Certified,,,39.98891038121926,-75.10917975021017,1,2
252387300,2003-01-01,Inactive,3087 WEIKEL ST,,1,0,,Not Certified,,,39.98838516958809,-75.11070743573954,1,2
252398300,2022-01-01,Inactive,3134 WEIKEL ST,1.0,1,1,Lead-Safe,Certified,2022/10/05 00:00:00+00,2026/10/05 00:00:00+00,39.98933965624603,-75.10939647591123,1,2
252465500,2004-01-01,Inactive,2839 Frankford Ave,4.0,1,1,Lead-Safe,Certified,2022/06/09 00:00:00+00,2026/06/09 00:00:00+00,39.98923182903709,-75.1184916021121,1,2
252527800,2021-01-01,Inactive,2869 JASPER ST,,1,0,,Not Certified,,,39.99101159683939,-75.11968567521308,1,2
272028800,2020-01-01,Inactive,4420 SANSOM ST,3.0,1,1,Lead-Safe,Certified,2022/05/08 00:00:00+00,2026/05/08 00:00:00+00,39.95570044915982,-75.21065681839585,3,7
272029100,2004-01-01,Inactive,4426 SANSOM ST,3.0,1,1,Lead-Safe,Certified,2023/04/28 00:00:00+00,2027/04/28 00:00:00+00,39.95572328497192,-75.21083299223868,3,7
272120900,2002-01-01,Inactive,13 S 44th St,,1,0,,,,,39.95739499178658,-75.20931299861469,3,7
273080400,2020-01-01,Inactive,1441 S 50TH ST,,1,0,,Not Certified,,,39.93918647170445,-75.21258679851148,3,8
273109800,2021-01-01,Inactive,1366 S PAXON ST,,1,0,Lead-Safe,Expired,2020/10/01 00:00:00+00,2024/10/01 00:00:00+00,39.93981332232891,-75.21721425877,3,8
281262900,2003-01-01,Inactive,2615 W HAGERT ST,1.0,2,1,Lead-Safe,Certified,2021/08/31 00:00:00+00,2025/08/31 00:00:00+00,39.99281920032232,-75.17521948124705,5,7
281392605,2003-01-01,Inactive,2601 W Sterner St,,1,0,,Not Certified,,,39.99703247807604,-75.17393906667297,4,7
282243100,2004-01-01,Inactive,2529 N 33RD ST,,1,0,Lead-Safe,Certified,2021/08/19 00:00:00+00,2025/08/19 00:00:00+00,39.995430016452936,-75.18527930285366,5,7
291138702,2036-01-01,Active,2100 Sharswood St,,1,0,,,,,39.976532342527,-75.1704645718564,5,3
292084400,2021-01-01,Inactive,1534 N MARSTON ST,,1,0,,,,,39.979398956387556,-75.1802110641603,5,3
292245610,2006-01-01,Inactive,1345 N Hollywood St,,1,0,,,,,39.97736913609425,-75.18332681491735,5,3
292280600,2003-01-01,Inactive,1538 N Myrtlewood St,1.0,1,1,Lead-Safe,Certified,2022/01/26 00:00:00+00,2026/01/26 00:00:00+00,39.97999881472146,-75.18354406001956,5,3
301113805,2023-01-01,Inactive,2000 Saint Albans St,3.0,1,1,Lead-Safe,Certified,2021/06/22 00:00:00+00,2025/06/22 00:00:00+00,39.94233435493908,-75.1757331560634,2,1
301195710,2021-01-01,Inactive,1942 Christian St,,1,0,Lead-Safe,Certified,2021/08/31 00:00:00+00,2025/08/31 00:00:00+00,39.94101592497358,-75.17576048274749,2,1
302184000,2003-01-01,Inactive,2212 CHRISTIAN ST,,1,0,,,,,39.94152251486775,-75.17988913995427,2,1
302218100,2004-01-01,Inactive,2107 CARPENTER ST,1.0,1,1,Lead-Safe,Certified,2021/07/27 00:00:00+00,2025/07/27 00:00:00+00,39.940710794679724,-75.17841808418558,2,1
311129600,2004-01-01,Inactive,2538 Amber St,3.0,1,1,Lead-Safe,Certified,2022/02/26 00:00:00+00,2026/02/26 00:00:00+00,39.98457496288624,-75.12494856358651,1,1
311129700,2021-01-01,Inactive,2540 Amber St,9.0,1,1,Lead-Safe,Certified,2022/02/26 00:00:00+00,2026/02/26 00:00:00+00,39.9846022568581,-75.12489530691697,1,1
311224500,2004-01-01,Inactive,2542 SEPVIVA ST,,1,0,,,,,39.98260383698997,-75.1229060914055,1,1
314037400,2004-01-01,Inactive,2369 E Cumberland St,,1,0,,Not Certified,,,39.979583783434194,-75.12232241714645,1,1
314089800,2004-01-01,Inactive,2059 E SERGEANT ST,,1,0,,,,,39.984785618864166,-75.12530105367465,1,1
314089900,2004-01-01,Inactive,2061 E SERGEANT ST,,1,0,,,,,39.98475441246546,-75.12527374067027,1,1
314118900,2024-01-01,Inactive,2033 E HAZZARD ST,1.0,1,1,Lead-Safe,Certified,2024/09/30 00:00:00+00,2028/09/30 00:00:00+00,39.985955474362186,-75.12549458118066,1,1
314183500,2004-01-01,Inactive,2143 E HAROLD ST,,1,0,,Not Certified,,,39.98405474917462,-75.12239976791123,1,1
314183600,2021-01-01,Inactive,2145 E HAROLD ST,,1,0,,Not Certified,,,39.98402701341905,-75.12237523641733,1,1
314183700,2004-01-01,Inactive,2147 E HAROLD ST,,1,0,,Not Certified,,,39.98399917880398,-75.1223503620639,1,1
322277900,2038-01-01,Active,2645 W Sedgley Ave,,1,0,,,,,39.98837157760733,-75.17707337533567,5,3
323315605,2026-01-01,Active,1949 N 32ND ST,3.0,1,1,Lead-Safe,Certified,2021/06/23 00:00:00+00,2025/06/23 00:00:00+00,39.98676443366521,-75.18554705565973,5,3
324189100,2020-01-01,Inactive,1625 N 30TH ST,1.0,1,1,Lead-Safe,Certified,2025/03/04 00:00:00+00,2029/03/04 00:00:00+00,39.981279456744176,-75.18346271254286,5,3
331025200,2022-01-01,Inactive,622 E WISHART ST,1.0,1,1,Lead-Safe,Certified,2021/08/10 00:00:00+00,2025/08/10 00:00:00+00,39.99657904458799,-75.11880237858047,7,2
331026500,2022-01-01,Inactive,648 E WISHART ST,1.0,1,1,Lead-Safe,Certified,2021/08/10 00:00:00+00,2025/08/10 00:00:00+00,39.99649659514102,-75.11816181637116,7,2
331026800,2022-01-01,Inactive,654 E WISHART ST,1.0,1,1,Lead-Safe,Expired,2021/05/11 00:00:00+00,2025/05/11 00:00:00+00,39.99647792992173,-75.1180127041877,7,2
331030500,2022-01-01,Inactive,661 E WISHART ST,1.0,1,1,Lead-Safe,Expired,2021/03/04 00:00:00+00,2025/03/04 00:00:00+00,39.996676971198575,-75.11782080392003,7,2
331052400,2021-01-01,Inactive,768 E HILTON ST,2.0,1,1,Lead-Safe,Expired,2021/03/10 00:00:00+00,2025/03/10 00:00:00+00,39.99714195024811,-75.1154801029094,7,2
332091500,2043-01-01,Active,1717 E HUNTING PARK AVE,,1,0,,Not Certified,,,40.00791741462549,-75.0942820712903,7,2
341051300,2020-01-01,Inactive,6131 CALLOWHILL ST,,1,0,,Not Certified,,,39.96865451090909,-75.2425139232337,4,7
341099400,2022-01-01,Inactive,445 N EDGEWOOD ST,1.0,7,1,Lead-Safe,Certified,2021/12/10 00:00:00+00,2025/12/10 00:00:00+00,39.96913674691988,-75.23998898894357,4,7
341160200,2022-01-01,Inactive,56 N DEWEY ST,1.0,7,1,Lead-Safe,Certified,2021/10/04 00:00:00+00,2025/10/04 00:00:00+00,39.96356651457003,-75.24326206641273,4,7
341168900,2022-01-01,Inactive,143 N ROBINSON ST,1.0,7,1,Lead-Safe,Certified,2024/10/24 00:00:00+00,2028/10/24 00:00:00+00,39.96483448707893,-75.24332673821759,4,7
341181400,2022-01-01,Inactive,108 N ROBINSON ST,1.0,7,1,Lead-Safe,Expired,2021/04/27 00:00:00+00,2025/04/27 00:00:00+00,39.96422350252088,-75.24383739865382,4,7
341182500,2003-01-01,Inactive,130 N ROBINSON ST,,2,0,Lead-Safe,Expired,2021/05/10 00:00:00+00,2025/05/10 00:00:00+00,39.96464736319877,-75.24374683867508,4,7
341196300,2022-01-01,Inactive,335 HORTON ST,1.0,7,1,Lead-Safe,Expired,2021/05/03 00:00:00+00,2025/05/03 00:00:00+00,39.96780675842516,-75.24270427436335,4,7
341262100,2022-01-01,Inactive,542 N FELTON ST,1.0,7,1,Lead-Safe,Certified,2021/12/23 00:00:00+00,2025/12/23 00:00:00+00,39.971208876991845,-75.2441127072268,4,7
342004500,2020-01-01,Inactive,6215 HAVERFORD AVE,2.0,1,1,Lead-Safe,Certified,2025/03/10 00:00:00+00,2029/03/10 00:00:00+00,39.971950818673406,-75.24340026892027,4,7
342030600,2003-01-01,Inactive,6133 MASTER ST,,2,0,Lead-Safe,Expired,2021/05/10 00:00:00+00,2025/05/10 00:00:00+00,39.972623807941766,-75.24234647358884,4,7
342278200,2003-01-01,Inactive,1703 N ROBINSON ST,1.0,2,1,Lead-Safe,Certified,2025/05/16 00:00:00+00,2029/05/16 00:00:00+00,39.97728306038248,-75.24273180311525,4,7
342318100,2022-01-01,Inactive,1740 N 62ND ST,,1,0,,Not Certified,,,39.97791903316252,-75.24431836689453,4,7
343018600,2020-01-01,Inactive,6350 CALLOWHILL ST,1.0,1,1,Lead-Safe,Expired,2021/02/15 00:00:00+00,2025/02/15 00:00:00+00,39.96885569009386,-75.24713410307326,4,7
343020400,2022-01-01,Inactive,6428 CALLOWHILL ST,1.0,7,1,Lead-Safe,Certified,2021/09/22 00:00:00+00,2025/09/22 00:00:00+00,39.96901671624508,-75.24842174851685,4,7
343064200,2022-01-01,Inactive,340 N GROSS ST,1.0,7,1,Lead-Safe,Expired,2021/05/03 00:00:00+00,2025/05/03 00:00:00+00,39.96863859410819,-75.24680717295246,4,7
343067600,2020-01-01,Inactive,516 N GROSS ST,1.0,1,1,Lead-Safe,Expired,2021/02/15 00:00:00+00,2025/02/15 00:00:00+00,39.97092031194413,-75.24637057165118,4,7
343077800,2022-01-01,Inactive,212 N 64TH ST,1.0,7,1,Lead-Safe,Expired,2021/05/28 00:00:00+00,2025/05/28 00:00:00+00,39.96642422770462,-75.24830958075395,4,7
343080500,2020-01-01,Inactive,302 N 64TH ST,1.0,1,1,Lead-Safe,Expired,2021/02/15 00:00:00+00,2025/02/15 00:00:00+00,39.968111158824726,-75.24795883939949,4,7
343086700,2022-01-01,Inactive,227 N AVONDALE ST,1.0,7,1,Lead-Safe,Expired,2021/04/27 00:00:00+00,2025/04/27 00:00:00+00,39.966703106430806,-75.24847283300359,4,7
343095000,2022-01-01,Inactive,261 N SIMPSON ST,1.0,7,1,Lead-Safe,Certified,2021/12/10 00:00:00+00,2025/12/10 00:00:00+00,39.967507624987554,-75.24883828666312,4,7
343104600,2022-01-01,Inactive,258 N SIMPSON ST,1.0,7,1,Lead-Safe,Expired,2021/04/27 00:00:00+00,2025/04/27 00:00:00+00,39.96751024958417,-75.24919770804236,4,7
343126000,2022-01-01,Inactive,409 N DAGGETT ST,1.0,7,1,Lead-Safe,Certified,2021/12/10 00:00:00+00,2025/12/10 00:00:00+00,39.96970255676859,-75.25016481908727,4,7
344193100,2020-01-01,Inactive,640 N 63rd St,,1,0,,,,,39.97310821521631,-75.24551350259884,4,7
344381700,2022-01-01,Inactive,705 EDGEMORE RD,1.0,7,1,Lead-Safe,Certified,2021/09/22 00:00:00+00,2025/09/22 00:00:00+00,39.973706573317074,-75.25236761175474,4,7
344382400,2022-01-01,Inactive,719 EDGEMORE RD,1.0,7,1,Lead-Safe,Certified,2021/09/27 00:00:00+00,2025/09/27 00:00:00+00,39.97399187978818,-75.2524193133756,4,7
344382600,2022-01-01,Inactive,723 EDGEMORE RD,1.0,7,1,Lead-Safe,Certified,2022/01/05 00:00:00+00,2026/01/05 00:00:00+00,39.974074822034595,-75.25243487089952,4,7
351086422,2004-01-01,Inactive,539 Allengrove St,2.0,1,1,Lead-Safe,Certified,2022/01/22 00:00:00+00,2026/01/22 00:00:00+00,40.04016698662573,-75.1056306977035,9,3
353154050,2003-01-01,Inactive,412 Longshore Ave,,1,0,,,,,40.05601604990671,-75.09123165169008,9,2
361073900,2004-01-01,Inactive,1827 LATONA ST,,1,0,,Not Certified,,,39.93611655278696,-75.1747333489983,2,8
362000066,2027-01-01,Active,2737-43 TITAN ST,1.0,1,1,Built after 1978,Exempt,,,39.93751305053603,-75.18984345701692,2,8
363103900,2021-01-01,Inactive,2139 MOUNTAIN ST,1.0,1,1,Lead-Safe,Certified,2022/04/04 00:00:00+00,2026/04/04 00:00:00+00,39.93141755660048,-75.18102999688375,2,8
363204200,2003-01-01,Inactive,1619 S 19TH ST,1.0,1,1,Lead-Safe,Certified,2022/02/19 00:00:00+00,2026/02/19 00:00:00+00,39.930906810272226,-75.17630357794472,2,8
364075700,2004-01-01,Inactive,2320 FERNON ST,1.0,1,1,Lead-Safe,Certified,2022/01/22 00:00:00+00,2026/01/22 00:00:00+00,39.9319252130417,-75.18384502986731,2,8
364216200,2020-01-01,Inactive,2640 REED ST,1.0,1,1,Lead-Safe,Certified,2022/07/13 00:00:00+00,2026/07/13 00:00:00+00,39.93547872322827,-75.18880023089687,2,8
364391300,2006-01-01,Inactive,1552 S DOVER ST,,1,0,,Not Certified,,,39.933707584030074,-75.19241597249177,2,8
365065200,2003-01-01,Inactive,1317 S HICKS ST,1.0,2,1,Lead-Safe,Certified,2022/03/09 00:00:00+00,2026/03/09 00:00:00+00,39.93386945119148,-75.16992114672884,2,8
365077100,2003-01-01,Inactive,1316 S HICKS ST,1.0,2,1,Lead-Safe,Certified,2022/03/09 00:00:00+00,2026/03/09 00:00:00+00,39.933926096249785,-75.17019854932765,2,8
365120100,2002-01-01,Inactive,1327 S 16TH ST,,1,0,Lead-Safe,Certified,2023/10/16 00:00:00+00,2027/10/16 00:00:00+00,39.933897109447436,-75.17079849786224,2,8
371068400,2021-01-01,Inactive,2316 N 7TH ST,,2,0,,Not Certified,,,39.9873357295547,-75.1451792176363,5,3
371195500,2003-01-01,Inactive,2540 N 11TH ST,,1,0,Lead-Safe,Expired,2020/06/12 00:00:00+00,2024/06/12 00:00:00+00,39.991126678651504,-75.14991598536123,5,3
372267900,2003-01-01,Inactive,2733 N 13TH ST,3.0,1,1,Lead-Safe,Certified,2025/05/28 00:00:00+00,2029/05/28 00:00:00+00,39.99449089597724,-75.15196750967218,5,3
381015000,2003-01-01,Inactive,2861 N Ringgold St,1.0,1,1,Lead-Safe,Certified,2022/04/26 00:00:00+00,2026/04/26 00:00:00+00,39.99893728162379,-75.17055302087388,4,7
381022900,2003-01-01,Inactive,2858 N RINGGOLD ST,,1,0,Lead-Safe,Certified,2021/07/21 00:00:00+00,2025/07/21 00:00:00+00,39.99893749594388,-75.17086170809169,4,7
381044300,2003-01-01,Inactive,2956 N TAYLOR ST,1.0,1,1,Lead-Safe,Expired,2021/05/26 00:00:00+00,2025/05/26 00:00:00+00,40.00043460523173,-75.17100731637505,4,7
381096900,2003-01-01,Inactive,2940 N STILLMAN ST,1.0,2,1,Lead-Safe,Certified,2021/10/21 00:00:00+00,2025/10/21 00:00:00+00,40.000290451315564,-75.17221121465971,4,7
381099800,2003-01-01,Inactive,3028 N STILLMAN ST,,2,0,Lead-Safe,Expired,2021/04/19 00:00:00+00,2025/04/19 00:00:00+00,40.001559181307705,-75.17192252483869,4,7
381227200,2003-01-01,Inactive,3141 N MARSTON ST,1.0,2,1,Lead-Safe,Certified,2021/08/31 00:00:00+00,2025/08/31 00:00:00+00,40.00366039130884,-75.1743540719411,4,7
382045100,2003-01-01,Inactive,2661 Roberts Ave,1.0,1,1,Lead-Safe,Certified,2022/01/14 00:00:00+00,2026/01/14 00:00:00+00,40.014671336360436,-75.17144140108921,4,7
392036705,2027-01-01,Active,345 EMILY ST,,1,0,,Not Certified,,,39.92298772957849,-75.15194182529842,1,1
392038500,2004-01-01,Inactive,425 EMILY ST,1.0,1,1,Lead-Safe,Certified,2022/01/19 00:00:00+00,2026/01/19 00:00:00+00,39.923271830770666,-75.15399846902295,1,1
392255100,2028-01-01,Inactive,1912 S 4TH ST,,1,0,,,,,39.924362009834205,-75.15323019916528,1,1
392345600,2024-01-01,Inactive,2008 S 6TH ST,,1,0,,,,,39.92365968105383,-75.15663807690872,1,1
393005000,2004-01-01,Inactive,609 HOFFMAN ST,,1,0,Lead-Safe,Certified,2022/02/12 00:00:00+00,2026/02/12 00:00:00+00,39.92486058903624,-75.15665059827312,1,1
393214500,2003-01-01,Inactive,2642 S BEULAH ST,,1,0,Lead-Safe,Certified,2022/03/02 00:00:00+00,2026/03/02 00:00:00+00,39.915857783531145,-75.16042729362916,1,1
393300900,2024-01-01,Inactive,830 CANTRELL ST,,1,0,,Not Certified,,,39.92262215873336,-75.16074808691315,1,1
393398600,2021-01-01,Inactive,2218 S DARIEN ST,,1,0,,Not Certified,,,39.921536393417774,-75.16125809664098,1,1
395175300,2024-01-01,Inactive,2830 S MARSHALL ST,1.0,1,1,Lead-Safe,Certified,2025/03/02 00:00:00+00,2029/03/02 00:00:00+00,39.91321689642652,-75.15924383656763,1,1
401063700,2021-01-01,Inactive,2005 S REDFIELD ST,,1,0,Lead-Safe,Certified,2022/09/28 00:00:00+00,2026/09/28 00:00:00+00,39.933271620874805,-75.22877199780356,2,8
401072800,2002-01-01,Inactive,1919 S SALFORD ST,,1,0,,Not Certified,,,39.93369725333049,-75.23047831530936,2,8
401115900,2004-01-01,Inactive,5909 CHESTER AVE,,1,0,Lead-Safe,Certified,2025/04/22 00:00:00+00,2029/04/22 00:00:00+00,39.93476119361312,-75.23040419951626,2,8
401123500,2004-01-01,Inactive,5711 Kingsessing Ave,,1,0,Lead-Safe,Certified,2021/12/06 00:00:00+00,2025/12/06 00:00:00+00,39.93555734580785,-75.22642630011799,2,8
401134300,2022-01-01,Inactive,5713 WOODLAND AVE,1.0,7,1,Lead-Safe,Expired,2021/06/02 00:00:00+00,2025/06/02 00:00:00+00,39.933276288413104,-75.2238124167844,2,8
401226900,2021-01-01,Inactive,6076 CHESTER AVE,1.0,1,1,Lead-Safe,Certified,2023/06/22 00:00:00+00,2027/06/22 00:00:00+00,39.93228135251644,-75.23313082222762,2,8
401254800,2024-01-01,Inactive,6065 KINGSESSING AVE,1.0,1,1,Lead-Safe,Expired,2021/05/25 00:00:00+00,2025/05/25 00:00:00+00,39.931577028908116,-75.23206383026192,2,8
401264300,2022-01-01,Inactive,6134 KINGSESSING AVE,,1,0,,,,,39.93037710074056,-75.2329584099393,2,8
402165200,2021-01-01,Inactive,5547 WHEELER ST,,1,0,,Not Certified,,,39.93227851739699,-75.21800316903392,2,8
403082700,2002-01-01,Inactive,6538 WINDSOR ST,2.0,1,1,Lead-Safe,Certified,2024/04/29 00:00:00+00,2028/04/29 00:00:00+00,39.92828594806826,-75.24174484612892,2,8
403297600,2002-01-01,Inactive,6921 SAYBROOK AVE,,1,0,,Not Certified,,,39.92081743767931,-75.24011844330205,2,8
403324600,2021-01-01,Inactive,7024 Paschall Ave,,1,0,,,,,39.91881503376471,-75.24077689724254,2,8
403325800,2003-01-01,Inactive,7102 PASCHALL AVE,,1,0,,,,,39.91821631557914,-75.24176694825933,2,8
411053900,2004-01-01,Inactive,2141 CARVER ST,,1,0,Lead-Safe,Expired,2020/09/01 00:00:00+00,2024/09/01 00:00:00+00,40.0142947820114,-75.06361853991653,6,5
421100900,2004-01-01,Inactive,426 E ELEANOR ST,1.0,1,1,Lead-Safe,Certified,2025/04/23 00:00:00+00,2029/04/23 00:00:00+00,40.02278459696497,-75.11700591450975,7,3
421124000,2003-01-01,Inactive,411 E ROCKLAND ST,1.0,2,1,Lead-Safe,Certified,2022/02/21 00:00:00+00,2026/02/21 00:00:00+00,40.02397863062803,-75.11715328275643,7,3
421160200,2004-01-01,Inactive,146 E RUSCOMB ST,,1,0,,Not Certified,,,40.02718774195814,-75.12161597022201,8,3
421358400,2020-01-01,Inactive,4840 C St,1.0,1,1,Lead-Safe,Certified,2022/01/25 00:00:00+00,2026/01/25 00:00:00+00,40.02344202108951,-75.11802695180545,7,3
421506200,2021-01-01,Inactive,4922 GRANSBACK ST,1.0,1,1,Lead-Safe,Certified,2021/10/17 00:00:00+00,2025/10/17 00:00:00+00,40.024127084256634,-75.11535972360706,7,3
422024600,2004-01-01,Inactive,402 W RAYMOND ST,,1,0,,,,,40.02041780033569,-75.13228956430778,7,3
422032100,2004-01-01,Inactive,433 W RAYMOND ST,,1,0,,,,,40.02076348567567,-75.1331009904862,7,3
422058500,2020-01-01,Inactive,172 Tiber St,,1,0,,,,,40.02122406094425,-75.12698113726753,7,3
422161800,2003-01-01,Inactive,179 E Ruscomb St,1.0,1,1,Lead-Safe,Certified,2022/06/20 00:00:00+00,2026/06/20 00:00:00+00,40.026935279878685,-75.12566366783234,8,3
422212000,2003-01-01,Inactive,265 RUBICAM ST,1.0,1,1,Lead-Safe,Expired,2021/03/29 00:00:00+00,2025/03/29 00:00:00+00,40.02947278196352,-75.12851178121169,8,3
422230900,2003-01-01,Inactive,408 W WELLENS ST,1.0,2,1,Lead-Safe,Certified,2022/05/03 00:00:00+00,2026/05/03 00:00:00+00,40.03100996698094,-75.1301305966274,8,3
422448600,2003-01-01,Inactive,4915 N 4TH ST,,1,0,Lead-Safe,Certified,2022/02/22 00:00:00+00,2026/02/22 00:00:00+00,40.025891624663736,-75.13057419760494,8,3
432091300,2003-01-01,Inactive,3637 N 7TH ST,,1,0,,,,,40.007190915933556,-75.14038553609994,7,3
432284900,2021-01-01,Inactive,3822 N 7TH ST,,1,0,,Not Certified,,,40.01006825960373,-75.1402422407581,7,3
432302400,2003-01-01,Inactive,3837 N 8TH ST,,1,0,Lead-Safe,Expired,2021/05/20 00:00:00+00,2025/05/20 00:00:00+00,40.01046020645301,-75.14103239375365,7,3
432305400,2003-01-01,Inactive,3738 N 8TH ST,1.0,1,1,Lead-Safe,Certified,2023/02/23 00:00:00+00,2027/02/23 00:00:00+00,40.0090447033268,-75.14172655907268,7,3
432308900,2003-01-01,Inactive,3846 N 8TH ST,,1,0,Lead-Safe,Certified,2021/09/01 00:00:00+00,2025/09/01 00:00:00+00,40.010736968017504,-75.14136597035524,7,3
432328800,2003-01-01,Inactive,3748 N 9TH ST,,2,0,Lead-Safe,Expired,2021/05/06 00:00:00+00,2025/05/06 00:00:00+00,40.0094010631781,-75.14273559486851,5,3
433012500,2003-01-01,Inactive,711 W LUZERNE ST,,2,0,Lead-Safe,Expired,2021/05/06 00:00:00+00,2025/05/06 00:00:00+00,40.012691783705456,-75.13989661222917,7,3
433018600,2020-01-01,Inactive,1328 KERBAUGH ST,1.0,1,1,Lead-Safe,Certified,2024/07/22 00:00:00+00,2028/07/22 00:00:00+00,40.01447571142762,-75.14872628778247,5,3
433080800,2003-01-01,Inactive,4051 N MARSHALL ST,1.0,2,1,Lead-Safe,Certified,2021/08/31 00:00:00+00,2025/08/31 00:00:00+00,40.01345380774937,-75.13816309994499,7,3
433111800,2003-01-01,Inactive,4046 N FRANKLIN ST,,1,0,Lead-Safe,Expired,2021/01/25 00:00:00+00,2025/01/25 00:00:00+00,40.013629627779075,-75.14007836054179,7,3
433140900,2003-01-01,Inactive,3904 N 9TH ST,1.0,2,1,Lead-Safe,Certified,2021/08/03 00:00:00+00,2025/08/03 00:00:00+00,40.01144958591815,-75.14228716545335,5,3
433146700,2003-01-01,Inactive,3957 N PERCY ST,2.0,1,1,Lead-Safe,Certified,2023/10/16 00:00:00+00,2027/10/16 00:00:00+00,40.01261002726056,-75.14222151446204,5,3
433231100,2003-01-01,Inactive,4253 N REESE ST,1.0,2,1,Lead-Safe,Certified,2021/08/31 00:00:00+00,2025/08/31 00:00:00+00,40.01628251462725,-75.13542693745161,7,3
433348600,2003-01-01,Inactive,4133 N 8TH ST,1.0,2,1,Lead-Safe,Certified,2025/04/11 00:00:00+00,2029/04/11 00:00:00+00,40.0148431192674,-75.14006230855304,7,3
433363900,2003-01-01,Inactive,4228 N 8TH ST,1.0,2,1,Lead-Safe,Certified,2021/08/31 00:00:00+00,2025/08/31 00:00:00+00,40.01646765398144,-75.14011827989098,7,3
441028600,2022-01-01,Inactive,5330 RACE ST,1.0,7,1,Lead-Safe,Expired,2021/05/19 00:00:00+00,2025/05/19 00:00:00+00,39.96326881401915,-75.22728635706079,3,7
441056500,2020-01-01,Inactive,21 N 50TH ST,3.0,1,1,Lead-Safe,Certified,2024/12/19 00:00:00+00,2028/12/19 00:00:00+00,39.96024196520305,-75.22041714497838,3,7
441056600,2020-01-01,Inactive,23 N 50TH ST,3.0,1,1,Lead-Safe,Certified,2024/12/19 00:00:00+00,2028/12/19 00:00:00+00,39.96030439136693,-75.22040404647944,3,7
441060300,2035-01-01,Active,209 N 50th St,,1,0,,,,,39.96283504495392,-75.22002073015075,3,7
441064600,2037-01-01,Active,134 N 50TH ST,,1,0,Lead-Safe,Certified,2021/07/15 00:00:00+00,2025/07/15 00:00:00+00,39.96228407127172,-75.22069733928633,3,7
441105000,2003-01-01,Inactive,224 RAMSEY ST,,1,0,Lead-Safe,Expired,2021/03/03 00:00:00+00,2025/03/03 00:00:00+00,39.96350505675938,-75.22266573307354,3,7
441182900,2003-01-01,Inactive,14 N PEACH ST,,2,0,Lead-Safe,Expired,2021/05/10 00:00:00+00,2025/05/10 00:00:00+00,39.96074162866719,-75.22749917819851,3,7
441191900,2022-01-01,Inactive,25 N RUBY ST,1.0,7,1,Lead-Safe,Expired,2021/05/03 00:00:00+00,2025/05/03 00:00:00+00,39.96106931336746,-75.22764646896137,3,7
441207800,2037-01-01,Active,27 N 54TH ST,1.0,1,1,Lead-Safe,Certified,2024/02/02 00:00:00+00,2028/02/02 00:00:00+00,39.96125735821927,-75.22822817992127,3,7
441280300,2022-01-01,Inactive,5137 BROWN ST,1.0,7,1,Lead-Safe,Expired,2021/05/19 00:00:00+00,2025/05/19 00:00:00+00,39.965616578080315,-75.22360071356344,3,7
441284500,2002-01-01,Inactive,5162 FUNSTON ST,,1,0,,Not Certified,,,39.96573967699677,-75.22408541358688,3,7
441298300,2022-01-01,Inactive,5106 RENO ST,1.0,7,1,Lead-Safe,Certified,2021/10/04 00:00:00+00,2025/10/04 00:00:00+00,39.96635033537816,-75.22271202632209,3,7
441320800,2022-01-01,Inactive,5120 PARRISH ST,1.0,7,1,Lead-Safe,Expired,2021/06/09 00:00:00+00,2025/06/09 00:00:00+00,39.96665694954243,-75.22316341467673,3,7
442009100,2022-01-01,Inactive,5319 PARRISH ST,1.0,7,1,Lead-Safe,Certified,2021/12/10 00:00:00+00,2025/12/10 00:00:00+00,39.96666008281235,-75.22702822555499,4,7
442158000,2022-01-01,Inactive,5222 MASTER ST,1.0,7,1,Lead-Safe,Certified,2021/12/21 00:00:00+00,2025/12/21 00:00:00+00,39.9739316080597,-75.22720318293429,4,7
442175400,2003-01-01,Inactive,5213 HARLAN ST,1.0,2,1,Lead-Safe,Certified,2024/11/29 00:00:00+00,2028/11/29 00:00:00+00,39.97485269355717,-75.22704953111855,4,7
442249700,2022-01-01,Inactive,1307 N 51ST ST,1.0,7,1,Lead-Safe,Expired,2021/04/27 00:00:00+00,2025/04/27 00:00:00+00,39.973460046872674,-75.22374873263388,4,7
442357900,2020-01-01,Inactive,1311 N 54TH ST,,1,0,,,,,39.973116841693944,-75.22883144812926,4,7
