,parcel_number,parcel_address,num_associated_hud_properties,cartodb_id,objectid,violationnumber,violationcode,addressobjectid,violationdate,posse_jobid,violationstatus,casetype,the_geom,the_geom_webmercator,parcel_id_num,casenumber,casecreateddate,casecompleteddate,council_district,casestatus,caseresponsibility,caseprioritydesc,violationcodetitle,violationresolutiondate,violationresolutioncode,mostrecentinvestigation,publicnov,opa_account_num,address,unit_type,unit_num,zip,censustract,opa_owner,systemofrecord,geocode_x,geocode_y,lng,lat
2218,886810469,234 N ROBINSON ST,1,477612,471320,VI-2024-097550,9-3905,15812634,2024-12-10 17:50:06.000000,819405004,SVN ISSUED,SITE VIOLATION NOTICE,0101000020E610000089DA3E928ECF52C093917640AFFB4340,0101000020110F000012C61C40B5F35FC1FB75860E1D8B5241,37365,CF-2024-126177,2024-12-10 17:47:46.000000,,4,"SVN ISSUED, BALANCE DUE",PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,VACANT STRUCTURE LICENSE,2024-12-10 17:53:07.000000,SVN ISSUED,2024-12-10 17:53:03.000000,,886810469,234 N ROBINSON ST,,,19139-1122,009600,AVONDALE PARTNERS LP,ECLIPSE,2671094.55400751,240549.05890525,-75.24307685983707,39.966285760779236
2219,881108190,3809 SPRING GARDEN ST,2,477910,471608,VI-2024-097850,F-903.5,128134940,2024-12-11 15:56:14.000000,819784266,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000CF0DEDA1B7CC52C0D8437AF030FB4340,0101000020110F00007A7DC978E2EE5FC18AA8DE16918A5241,203579,CF-2024-126483,2024-12-11 15:56:01.000000,,3,IN VIOLATION - COURT,FIRE SAFETY INVESTIGATOR,STANDARD,"SUPPRESSION SYSTEM TESTING & MAINTENANCE
",2025-03-04 17:36:15.000000,COMPLIED - LICENSE/CERTIFICATE/REPORT OBTAINED,2025-03-04 17:39:02.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855531795&hash=84559C8A9DF05B074FB3BB746E46159ECBA6581615D2D35221FDE419F655DB19,881108190,3809 SPRING GARDEN ST,,,19104-2325,010800,MM CLOISTERS LLC,ECLIPSE,2683566.56742867,239501.544218426,-75.19870803975867,39.962431010913576
2220,886905000,1300 W Jefferson St,1,478284,473819,VI-2024-100192,F-901.6.4,559857304,2024-12-23 05:00:00.000000,823619337,COMPLIED,NOTICE OF VIOLATION,0101000020E61000008C80F8D208CA52C04EB42E5BCAFC4340,0101000020110F0000E201CEDB53EA5FC164EB6FCB568C5241,191273,CF-2024-129244,2024-12-23 20:12:53.000000,2025-01-10 19:51:43.000000,5,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,"PERIODIC TESTING
",2025-01-10 05:00:00.000000,COMPLIED - OWNER REPAIR,2025-01-10 19:51:43.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855535494&hash=A716E7C2C9C55F0870BEC4F1DEBDE05CABC920359381F5634C7E18F6A5DE3A29,886905000,1400 N 13TH ST,,,19122-3326,014600,YORKTOWN ARMS DEVELOPMENT,ECLIPSE,2695178.61431494,244393.287517763,-75.15678858058726,39.97492542057499
2221,886905000,1300 W Jefferson St,1,478285,473820,VI-2024-100193,F-907.8.5,559857304,2024-12-23 05:00:00.000000,823619337,COMPLIED,NOTICE OF VIOLATION,0101000020E61000008C80F8D208CA52C04EB42E5BCAFC4340,0101000020110F0000E201CEDB53EA5FC164EB6FCB568C5241,191273,CF-2024-129244,2024-12-23 20:12:53.000000,2025-01-10 19:51:43.000000,5,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,"INSPECTION, TESTING AND MAINTENANCE
",2025-01-10 05:00:00.000000,COMPLIED - OWNER REPAIR,2025-01-10 19:51:43.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855535494&hash=A716E7C2C9C55F0870BEC4F1DEBDE05CABC920359381F5634C7E18F6A5DE3A29,886905000,1400 N 13TH ST,,,19122-3326,014600,YORKTOWN ARMS DEVELOPMENT,ECLIPSE,2695178.61431494,244393.287517763,-75.15678858058726,39.97492542057499
2222,886810756,2047 CHESTNUT ST,1,478533,472674,VI-2024-098993,F-1104.16.5.1.10.R,133776898,2024-12-16 05:00:00.000000,821365588,COMPLIED,NOTICE OF VIOLATION,0101000020E61000003F8A020D36CB52C0FD769AB7EAF94340,0101000020110F0000D09BC28553EC5FC11A1D36A327895241,288037,CF-2024-127632,2024-12-16 19:20:33.000000,,5,"COMPLIED, BALANCE DUE",AUDITS AND INVESTIGATIONS BUILDING CERTS,STANDARD,"FIRE ESCAPE REPORT REQUIRED
",2025-08-25 04:00:00.000000,COMPLIED - LICENSE/CERTIFICATE/REPORT OBTAINED,2025-08-25 18:48:24.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855533494&hash=C7A1478ECF16FC2D690B973642C4B46D97D38C19234D37A6298BCC4C91C49B57,886810756,2047 CHESTNUT ST,,,19103-3307,000401,LEGACY PRESERVATION I ASS,ECLIPSE,2690266.46295338,236067.9078640549,-75.17517400024461,39.952475500509514
2223,031127800,120 S 59TH ST,7,479995,474656,VI-2024-101124,PM15-305.3,15716282,2024-12-31 05:00:00.000000,825175647,OPEN,NOTICE OF VIOLATION,0101000020E610000048F73C8853CF52C0052D2B98D2FA4340,0101000020110F00005F3173F750F35FC171F5E68C288A5241,192347,CF-2024-130515,2024-12-31 17:29:15.000000,,3,IN VIOLATION - COURT,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,INTERIOR SURFACES,,,2025-02-20 19:16:02.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855536989&hash=7861EDEFCFF20842BE27528B634AB4124D47DA6C0F54E91511E57DF3F360273F,031127800,120 S 59TH ST,,,19139-3106,008302,JH VENTURES 57 LLC,ECLIPSE,2672173.92024715,238125.6888805489,-75.23947339967447,39.95955183132359
2224,031127800,120 S 59TH ST,7,479996,474657,VI-2024-101131,PM15-109.1,15716282,2024-12-31 05:00:00.000000,825175647,COMPLIED,NOTICE OF VIOLATION,0101000020E610000048F73C8853CF52C0052D2B98D2FA4340,0101000020110F00005F3173F750F35FC171F5E68C288A5241,192347,CF-2024-130515,2024-12-31 17:29:15.000000,,3,IN VIOLATION - COURT,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,UNFIT STRUCTURE,2025-01-17 16:07:02.000000,COMPLIED - OWNER REPAIR,2025-02-20 19:16:02.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855536989&hash=7861EDEFCFF20842BE27528B634AB4124D47DA6C0F54E91511E57DF3F360273F,031127800,120 S 59TH ST,,,19139-3106,008302,JH VENTURES 57 LLC,ECLIPSE,2672173.92024715,238125.6888805489,-75.23947339967447,39.95955183132359
2225,031127800,120 S 59TH ST,7,479997,474658,VI-2024-101132,PM15-602.2,15716282,2024-12-31 05:00:00.000000,825175647,COMPLIED,NOTICE OF VIOLATION,0101000020E610000048F73C8853CF52C0052D2B98D2FA4340,0101000020110F00005F3173F750F35FC171F5E68C288A5241,192347,CF-2024-130515,2024-12-31 17:29:15.000000,,3,IN VIOLATION - COURT,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,MECHANICAL & ELECTRICAL- HEATING RESIDENTIAL,2025-01-17 16:11:42.000000,COMPLIED - OWNER REPAIR,2025-02-20 19:16:02.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855536989&hash=7861EDEFCFF20842BE27528B634AB4124D47DA6C0F54E91511E57DF3F360273F,031127800,120 S 59TH ST,,,19139-3106,008302,JH VENTURES 57 LLC,ECLIPSE,2672173.92024715,238125.6888805489,-75.23947339967447,39.95955183132359
2226,031127800,120 S 59TH ST,7,479998,474659,VI-2024-101136,PM15-304.7,15716282,2024-12-31 05:00:00.000000,825175647,OPEN,NOTICE OF VIOLATION,0101000020E610000048F73C8853CF52C0052D2B98D2FA4340,0101000020110F00005F3173F750F35FC171F5E68C288A5241,192347,CF-2024-130515,2024-12-31 17:29:15.000000,,3,IN VIOLATION - COURT,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,EXTERIOR STRUCTURE ROOF DRAINAGE,,,2025-02-20 19:16:02.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855536989&hash=7861EDEFCFF20842BE27528B634AB4124D47DA6C0F54E91511E57DF3F360273F,031127800,120 S 59TH ST,,,19139-3106,008302,JH VENTURES 57 LLC,ECLIPSE,2672173.92024715,238125.6888805489,-75.23947339967447,39.95955183132359
2227,882000440,1455 Federal St,1,463040,458208,VI-2024-083745,F-5303.5.3,132164821,2024-10-03 04:00:00.000000,797373698,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000F9A2A5FFBCCA52C035DD9243CCF74340,0101000020110F0000567935E785EB5FC16A4541B8CE865241,201728,CF-2024-108743,2024-10-03 17:25:24.000000,2024-11-20 20:25:11.000000,2,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"SECURING COMPRESSED CYLINDERS
",2024-11-20 05:00:00.000000,COMPLIED - OWNER REPAIR,2024-11-20 20:25:10.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855511156&hash=235BB227A1126D5E5A8133F62553071938B95621EBAAFE0DBC6D63FB49E8C72A,882000440,1172-74 S BROAD ST,,,19146-3142,002200,FILIPPONE-NEWMAN LLC,ECLIPSE,2692513.28068336,230100.5024995499,-75.16778556037379,39.93592114134882
2228,882000440,1455 Federal St,1,463041,458209,VI-2024-083752,F-305.1,132164821,2024-10-03 04:00:00.000000,797373698,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000F9A2A5FFBCCA52C035DD9243CCF74340,0101000020110F0000567935E785EB5FC16A4541B8CE865241,201728,CF-2024-108743,2024-10-03 17:25:24.000000,2024-11-20 20:25:11.000000,2,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"CLEARANCE FROM IGNITION SOURCES
",2024-11-20 05:00:00.000000,COMPLIED - OWNER REPAIR,2024-11-20 20:25:10.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855511156&hash=235BB227A1126D5E5A8133F62553071938B95621EBAAFE0DBC6D63FB49E8C72A,882000440,1172-74 S BROAD ST,,,19146-3142,002200,FILIPPONE-NEWMAN LLC,ECLIPSE,2692513.28068336,230100.5024995499,-75.16778556037379,39.93592114134882
2229,882000440,1455 Federal St,1,463042,458210,VI-2024-083757,F-912.5,132164821,2024-10-03 04:00:00.000000,797373698,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000F9A2A5FFBCCA52C035DD9243CCF74340,0101000020110F0000567935E785EB5FC16A4541B8CE865241,201728,CF-2024-108743,2024-10-03 17:25:24.000000,2024-11-20 20:25:11.000000,2,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"FDC SIGNAGE REQUIRED
",2024-11-20 05:00:00.000000,COMPLIED - OWNER REPAIR,2024-11-20 20:25:10.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855511156&hash=235BB227A1126D5E5A8133F62553071938B95621EBAAFE0DBC6D63FB49E8C72A,882000440,1172-74 S BROAD ST,,,19146-3142,002200,FILIPPONE-NEWMAN LLC,ECLIPSE,2692513.28068336,230100.5024995499,-75.16778556037379,39.93592114134882
2230,882000440,1455 Federal St,1,463043,458211,VI-2024-083764,F-912.4.1,132164821,2024-10-03 04:00:00.000000,797373698,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000F9A2A5FFBCCA52C035DD9243CCF74340,0101000020110F0000567935E785EB5FC16A4541B8CE865241,201728,CF-2024-108743,2024-10-03 17:25:24.000000,2024-11-20 20:25:11.000000,2,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"FDC LOCKING CAPS
",2024-11-20 05:00:00.000000,COMPLIED - OWNER REPAIR,2024-11-20 20:25:10.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855511156&hash=235BB227A1126D5E5A8133F62553071938B95621EBAAFE0DBC6D63FB49E8C72A,882000440,1172-74 S BROAD ST,,,19146-3142,002200,FILIPPONE-NEWMAN LLC,ECLIPSE,2692513.28068336,230100.5024995499,-75.16778556037379,39.93592114134882
2231,882000440,1455 Federal St,1,463044,458212,VI-2024-083767,F-912.4,132164821,2024-10-03 04:00:00.000000,797373698,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000F9A2A5FFBCCA52C035DD9243CCF74340,0101000020110F0000567935E785EB5FC16A4541B8CE865241,201728,CF-2024-108743,2024-10-03 17:25:24.000000,2024-11-20 20:25:11.000000,2,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"FDC ACCESS
",2024-11-20 05:00:00.000000,COMPLIED - OWNER REPAIR,2024-11-20 20:25:10.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855511156&hash=235BB227A1126D5E5A8133F62553071938B95621EBAAFE0DBC6D63FB49E8C72A,882000440,1172-74 S BROAD ST,,,19146-3142,002200,FILIPPONE-NEWMAN LLC,ECLIPSE,2692513.28068336,230100.5024995499,-75.16778556037379,39.93592114134882
2232,882000440,1455 Federal St,1,463045,458213,VI-2024-083770,F-509.2,132164821,2024-10-03 04:00:00.000000,797373698,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000F9A2A5FFBCCA52C035DD9243CCF74340,0101000020110F0000567935E785EB5FC16A4541B8CE865241,201728,CF-2024-108743,2024-10-03 17:25:24.000000,2024-11-20 20:25:11.000000,2,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"EQUIPMENT ACCESS
",2024-11-20 05:00:00.000000,COMPLIED - OWNER REPAIR,2024-11-20 20:25:10.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855511156&hash=235BB227A1126D5E5A8133F62553071938B95621EBAAFE0DBC6D63FB49E8C72A,882000440,1172-74 S BROAD ST,,,19146-3142,002200,FILIPPONE-NEWMAN LLC,ECLIPSE,2692513.28068336,230100.5024995499,-75.16778556037379,39.93592114134882
2233,882000440,1455 Federal St,1,463046,458214,VI-2024-083779,F-903.5,132164821,2024-10-03 04:00:00.000000,797373698,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000F9A2A5FFBCCA52C035DD9243CCF74340,0101000020110F0000567935E785EB5FC16A4541B8CE865241,201728,CF-2024-108743,2024-10-03 17:25:24.000000,2024-11-20 20:25:11.000000,2,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"SUPPRESSION SYSTEM TESTING & MAINTENANCE
",2024-11-20 05:00:00.000000,COMPLIED - LICENSE/CERTIFICATE/REPORT OBTAINED,2024-11-20 20:25:10.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855511156&hash=235BB227A1126D5E5A8133F62553071938B95621EBAAFE0DBC6D63FB49E8C72A,882000440,1172-74 S BROAD ST,,,19146-3142,002200,FILIPPONE-NEWMAN LLC,ECLIPSE,2692513.28068336,230100.5024995499,-75.16778556037379,39.93592114134882
2234,882000440,1455 Federal St,1,463047,458215,VI-2024-083788,F-906.2,132164821,2024-10-03 04:00:00.000000,797373698,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000F9A2A5FFBCCA52C035DD9243CCF74340,0101000020110F0000567935E785EB5FC16A4541B8CE865241,201728,CF-2024-108743,2024-10-03 17:25:24.000000,2024-11-20 20:25:11.000000,2,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,"FIRE EXTINGUISHERS
",2024-11-20 05:00:00.000000,COMPLIED - OWNER REPAIR,2024-11-20 20:25:10.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855511156&hash=235BB227A1126D5E5A8133F62553071938B95621EBAAFE0DBC6D63FB49E8C72A,882000440,1172-74 S BROAD ST,,,19146-3142,002200,FILIPPONE-NEWMAN LLC,ECLIPSE,2692513.28068336,230100.5024995499,-75.16778556037379,39.93592114134882
2235,886810766,5912 JACKSON ST,1,480881,476049,VI-2025-001405,PM15-605.2,128273427,2025-01-09 05:00:00.000000,828138981,COMPLIED,NOTICE OF VIOLATION,0101000020E61000001BB8727CFAC352C0D71F04C682024440,0101000020110F00007BA41B740AE05FC1FD93E04DAE925241,313170,CF-2025-001947,2025-01-10 18:54:07.000000,2025-08-22 15:39:46.000000,6,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,ELECTRICAL- RECEPTACLES,2025-08-22 04:00:00.000000,COMPLIED - OWNER REPAIR,2025-08-22 15:39:38.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855538526&hash=4DD3B9DFA8953C80CB04B2DCD6A553298C4E4B78DFCEBAA9485CF5895ACDE24C,886810766,5912 JACKSON ST,,,19135-4045,031900,LEGACY PRESERVATION I ASS,ECLIPSE,2721191.32748998,261458.5398195539,-75.06216345980685,40.01961589051614
2236,886810766,5912 JACKSON ST,1,480882,476050,VI-2025-001406,PM15-305.3,128273427,2025-01-09 05:00:00.000000,828138981,COMPLIED,NOTICE OF VIOLATION,0101000020E61000001BB8727CFAC352C0D71F04C682024440,0101000020110F00007BA41B740AE05FC1FD93E04DAE925241,313170,CF-2025-001947,2025-01-10 18:54:07.000000,2025-08-22 15:39:46.000000,6,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,INTERIOR SURFACES,2025-08-22 04:00:00.000000,COMPLIED - OWNER REPAIR,2025-08-22 15:39:38.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855538526&hash=4DD3B9DFA8953C80CB04B2DCD6A553298C4E4B78DFCEBAA9485CF5895ACDE24C,886810766,5912 JACKSON ST,,,19135-4045,031900,LEGACY PRESERVATION I ASS,ECLIPSE,2721191.32748998,261458.5398195539,-75.06216345980685,40.01961589051614
2237,886000054,734 S 17th St,1,481080,474880,VI-2025-000242,F-907.8.5,563553293,2025-01-03 15:49:45.000000,825818023,OPEN,NOTICE OF VIOLATION,0101000020E6100000E79E7FE1EECA52C01028D124BDF84340,0101000020110F0000DD2F16A2DAEB5FC1D469108BD9875241,228147,CF-2025-000400,2025-01-03 15:47:54.000000,,2,IN VIOLATION,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,"INSPECTION, TESTING AND MAINTENANCE
",,,2025-01-03 15:52:34.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855537077&hash=0C0C7EF325245355E3FFFE2752144ADCDC28B02370F47E22DE1CE97BA6A56DCB,886000054,700 S 17TH ST,,,19146-1937,001400,ARTIST VILLAGE PLANNED COMMUNITY,ECLIPSE,2691581.67587562,232752.276777955,-75.17083013022385,39.94327221119613
2238,881143856,4815 LOCUST ST,1,481259,475057,VI-2025-000417,F-903.5,15440274,2025-01-06 05:00:00.000000,826450613,OPEN,NOTICE OF VIOLATION,0101000020E6100000284B01FB05CE52C093CDE14B44FA4340,0101000020110F0000FCB53E651AF15FC19007ABE28A895241,439768,CF-2025-000796,2025-01-07 00:09:10.000000,,3,IN VIOLATION,FIRE SAFETY INVESTIGATOR,STANDARD,"SUPPRESSION SYSTEM TESTING & MAINTENANCE
",,,2025-01-07 03:19:15.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855537317&hash=481EC14C6FAA5BE27895663F3283936D46EFCB52A1F890C0439729AEA9CCDEE0,881143856,4815 LOCUST ST,,,19139-4321,008602,MAGDIM TOWERS INC,ECLIPSE,2677923.93148824,236707.2859411269,-75.21911502004934,39.95520924115694
2239,881143856,4815 LOCUST ST,1,481260,475058,VI-2025-000418,F-509.1.1,15440274,2025-01-06 05:00:00.000000,826450613,OPEN,NOTICE OF VIOLATION,0101000020E6100000284B01FB05CE52C093CDE14B44FA4340,0101000020110F0000FCB53E651AF15FC19007ABE28A895241,439768,CF-2025-000796,2025-01-07 00:09:10.000000,,3,IN VIOLATION,FIRE SAFETY INVESTIGATOR,STANDARD,"UTILITY IDENTIFICATION
",,,2025-01-07 03:19:15.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855537317&hash=481EC14C6FAA5BE27895663F3283936D46EFCB52A1F890C0439729AEA9CCDEE0,881143856,4815 LOCUST ST,,,19139-4321,008602,MAGDIM TOWERS INC,ECLIPSE,2677923.93148824,236707.2859411269,-75.21911502004934,39.95520924115694
2240,881143856,4815 LOCUST ST,1,481262,475059,VI-2025-000419,F-912.4.2,15440274,2025-01-06 05:00:00.000000,826450613,OPEN,NOTICE OF VIOLATION,0101000020E6100000284B01FB05CE52C093CDE14B44FA4340,0101000020110F0000FCB53E651AF15FC19007ABE28A895241,439768,CF-2025-000796,2025-01-07 00:09:10.000000,,3,IN VIOLATION,FIRE SAFETY INVESTIGATOR,STANDARD,"FDC CLEAR SPACE
",,,2025-01-07 03:19:15.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855537317&hash=481EC14C6FAA5BE27895663F3283936D46EFCB52A1F890C0439729AEA9CCDEE0,881143856,4815 LOCUST ST,,,19139-4321,008602,MAGDIM TOWERS INC,ECLIPSE,2677923.93148824,236707.2859411269,-75.21911502004934,39.95520924115694
2241,881143856,4815 LOCUST ST,1,481263,475060,VI-2025-000420,F-1031.4,15440274,2025-01-06 05:00:00.000000,826450613,OPEN,NOTICE OF VIOLATION,0101000020E6100000284B01FB05CE52C093CDE14B44FA4340,0101000020110F0000FCB53E651AF15FC19007ABE28A895241,439768,CF-2025-000796,2025-01-07 00:09:10.000000,,3,IN VIOLATION,FIRE SAFETY INVESTIGATOR,STANDARD,"EXIT SIGNS
",,,2025-01-07 03:19:15.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855537317&hash=481EC14C6FAA5BE27895663F3283936D46EFCB52A1F890C0439729AEA9CCDEE0,881143856,4815 LOCUST ST,,,19139-4321,008602,MAGDIM TOWERS INC,ECLIPSE,2677923.93148824,236707.2859411269,-75.21911502004934,39.95520924115694
2242,881143856,4815 LOCUST ST,1,481264,475061,VI-2025-000421,F-705.2.3,15440274,2025-01-06 05:00:00.000000,826450613,OPEN,NOTICE OF VIOLATION,0101000020E6100000284B01FB05CE52C093CDE14B44FA4340,0101000020110F0000FCB53E651AF15FC19007ABE28A895241,439768,CF-2025-000796,2025-01-07 00:09:10.000000,,3,IN VIOLATION,FIRE SAFETY INVESTIGATOR,STANDARD,"HOLD-OPEN DEVICES & CLOSERS
",,,2025-01-07 03:19:15.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855537317&hash=481EC14C6FAA5BE27895663F3283936D46EFCB52A1F890C0439729AEA9CCDEE0,881143856,4815 LOCUST ST,,,19139-4321,008602,MAGDIM TOWERS INC,ECLIPSE,2677923.93148824,236707.2859411269,-75.21911502004934,39.95520924115694
2243,881143856,4815 LOCUST ST,1,481265,475062,VI-2025-000422,F-1104.28,15440274,2025-01-06 05:00:00.000000,826450613,OPEN,NOTICE OF VIOLATION,0101000020E6100000284B01FB05CE52C093CDE14B44FA4340,0101000020110F0000FCB53E651AF15FC19007ABE28A895241,439768,CF-2025-000796,2025-01-07 00:09:10.000000,,3,IN VIOLATION,FIRE SAFETY INVESTIGATOR,STANDARD,"EXIT DOORS
",,,2025-01-07 03:19:15.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855537317&hash=481EC14C6FAA5BE27895663F3283936D46EFCB52A1F890C0439729AEA9CCDEE0,881143856,4815 LOCUST ST,,,19139-4321,008602,MAGDIM TOWERS INC,ECLIPSE,2677923.93148824,236707.2859411269,-75.21911502004934,39.95520924115694
2244,881143856,4815 LOCUST ST,1,481266,475063,VI-2025-000423,PM15-504.1,15440274,2025-01-06 05:00:00.000000,826450613,OPEN,NOTICE OF VIOLATION,0101000020E6100000284B01FB05CE52C093CDE14B44FA4340,0101000020110F0000FCB53E651AF15FC19007ABE28A895241,439768,CF-2025-000796,2025-01-07 00:09:10.000000,,3,IN VIOLATION,FIRE SAFETY INVESTIGATOR,STANDARD,PLUMBING SYSTEMS- GENERAL,,,2025-01-07 03:19:15.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855537317&hash=481EC14C6FAA5BE27895663F3283936D46EFCB52A1F890C0439729AEA9CCDEE0,881143856,4815 LOCUST ST,,,19139-4321,008602,MAGDIM TOWERS INC,ECLIPSE,2677923.93148824,236707.2859411269,-75.21911502004934,39.95520924115694
2245,886717500,1212 LUDLOW ST,1,481469,475259,VI-2025-000602,PM15-602.3,128753338,2025-01-07 05:00:00.000000,826793364,COMPLIED,NOTICE OF VIOLATION,0101000020E61000001764DF424BCA52C061FFDC3BC0F94340,0101000020110F0000EB0570B5C4EA5FC14228F691F8885241,568971,CF-2025-001068,2025-01-07 19:46:16.000000,2025-03-04 19:54:56.000000,1,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,MECHANICAL- HEATING RESIDENTIAL TEMP,2025-03-04 19:53:34.000000,COMPLIED - OWNER REPAIR,2025-03-04 19:54:51.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855537587&hash=00CEA106AF1992AB8C7FD4836E1FACD958E63D5182BD1BE17D091EC93C7FCB81,886717500,1212 LUDLOW ST,,,19107-3171,000500,"HIS EMINENCE CARDINAL, JUSTIN RIGALI ARCHBISHOP",ECLIPSE,2694296.21445814,235713.270834795,-75.16084358039403,39.9511790112581
2246,881143856,4815 LOCUST ST,1,481516,475305,VI-2025-000636,PM15-109.1,15440274,2025-01-07 05:00:00.000000,826861126,OPEN,NOTICE OF VIOLATION,0101000020E6100000284B01FB05CE52C093CDE14B44FA4340,0101000020110F0000FCB53E651AF15FC19007ABE28A895241,439768,CF-2025-001115,2025-01-07 21:27:17.000000,,3,IN VIOLATION,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,UNFIT STRUCTURE,,,2025-01-08 00:40:53.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855537658&hash=AFC4B701995A1D6F46BED04B8CC25285FB3346D95336776959FCB66F81EDB25B,881143856,4815 LOCUST ST,,,19139-4321,008602,MAGDIM TOWERS INC,ECLIPSE,2677923.93148824,236707.2859411269,-75.21911502004934,39.95520924115694
2247,881143856,4815 LOCUST ST,1,481517,475306,VI-2025-000637,PM15-602.2,15440274,2025-01-07 05:00:00.000000,826861126,OPEN,NOTICE OF VIOLATION,0101000020E6100000284B01FB05CE52C093CDE14B44FA4340,0101000020110F0000FCB53E651AF15FC19007ABE28A895241,439768,CF-2025-001115,2025-01-07 21:27:17.000000,,3,IN VIOLATION,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,MECHANICAL & ELECTRICAL- HEATING RESIDENTIAL,,,2025-01-08 00:40:53.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855537658&hash=AFC4B701995A1D6F46BED04B8CC25285FB3346D95336776959FCB66F81EDB25B,881143856,4815 LOCUST ST,,,19139-4321,008602,MAGDIM TOWERS INC,ECLIPSE,2677923.93148824,236707.2859411269,-75.21911502004934,39.95520924115694
